"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BEX5","BEX5",72.2925493311273,2.53283287331634,1.09405402600361,2.31508939514472,0.0206080402757605,0.0887549450396744
"BFAR","BFAR",2656.19610866022,0.674696129750956,0.416981600907532,1.61804772268735,0.105652313401594,0.255239424454542
"BFSP1","BFSP1",17.1259163725388,-1.79183105565142,1.27667203425582,-1.4035171191761,0.160462690705998,0.332559356931536
"BGN","BGN",3.09898919400809,-4.22491474514981,3.81903958863306,-1.10627676071355,0.268606747262163,0.45922988060474
"BHLHA15","BHLHA15",9.71330598311197,-5.0180700465189,1.86628572720384,-2.68880052682888,0.00717092553025082,0.0427423503752744
"BHLHB9","BHLHB9",12.7535263215204,1.54058893210691,1.79476680336421,0.858378330387626,0.390683589222198,0.582754344412449
"BHLHE40","BHLHE40",2794.54211572973,-1.54054311742769,0.642110238758369,-2.39918790332108,0.0164314803617023,0.0759638781676052
"BHLHE40-AS1","BHLHE40-AS1",6.04606428695564,1.46323525595566,2.46028096862923,0.594743151133228,0.552015172980986,0.717101538474857
"BHLHE41","BHLHE41",196.931949666904,-1.89699538266825,1.25313039325389,-1.51380526151193,0.130075237771621,0.291908238298056
"BICC1","BICC1",2287.98102983109,-2.29789143250454,0.570021078556093,-4.03123940315554,5.54834922927753e-05,0.0011963171382963
"BICD1","BICD1",453.239276811128,-0.408265271816376,0.752173278813868,-0.542780876848199,0.587280681335124,0.743811113322823
"BICD2","BICD2",133.369039672351,-4.54874439232002,0.980578163229915,-4.63883916947219,3.50371569690092e-06,0.000133150273465906
"BID","BID",980.019742201398,-0.053000918209348,0.636291292480979,-0.083296626616861,0.933615682544605,0.964247584823404
"BIK","BIK",493.233265908684,0.725870022928073,0.67263873915791,1.07913799885627,0.280526214003714,0.471529624523946
"BIN1","BIN1",1181.10901974299,-2.14349472189163,0.453877297557551,-4.72263039686368,2.32813722762123e-06,9.75755571199311e-05
"BIN2","BIN2",51.6465863868839,-1.94058132575553,1.13971715276482,-1.70268677719547,0.0886267006971137,0.228362036277176
"BIN3","BIN3",226.830601024771,-0.723288744711633,0.752582492334622,-0.961075698782049,0.336514107456641,0.528910901348062
"BIRC2","BIRC2",2691.97901619133,0.812082884389027,0.480184677800173,1.6911886653888,0.0908007751115926,0.23196735808289
"BIRC3","BIRC3",880.85372980729,-0.664705637862825,0.613815419853106,-1.08290801495651,0.278849253973345,0.469612430573898
"BIRC5","BIRC5",754.595451221646,0.488222021229108,0.622990442984197,0.783674977244382,0.433230848779899,0.621096884358126
"BIRC6","BIRC6",11193.50704877,0.00395183368846877,0.469114813940158,0.00842402237370591,0.993278682103695,0.996303980355509
"BIRC7","BIRC7",3.49047919423344,-4.37723597725069,2.82767928826424,-1.54799591149449,0.121623280874259,0.279638229959955
"BIVM","BIVM",75.6181750340615,1.18111963790994,1.2415428041941,0.951332192430223,0.341435769876165,0.533786774838907
"BIVM-ERCC5","BIVM-ERCC5",897.301984701839,0.631966553661429,0.514035886198301,1.22942107862414,0.218913971214277,0.404643276681228
"BLCAP","BLCAP",536.58310682897,0.159666332859086,1.02110887048539,0.156365631005818,0.875744826389692,0.9331266450663
"BLM","BLM",243.634099970971,-1.74712856156343,0.678507446573235,-2.57495856587456,0.0100252095431624,0.0542028569276364
"BLMH","BLMH",598.366447308686,-0.323520080050527,0.531314830759109,-0.608904666915286,0.542587630669119,0.709751054420291
"BLNK","BLNK",10.3818462213364,1.85621031246196,2.5544272696296,0.726663990214572,0.467431817850924,0.65017611758536
"BLOC1S1","BLOC1S1",1711.95926454161,1.32058208935865,0.6613030920423,1.99693923293221,0.0458317845964245,0.148608852397204
"BLOC1S1-RDH5","BLOC1S1-RDH5",147.211918908414,1.16379195157676,0.759439813525699,1.53243473788115,0.125415190724297,0.285271427001817
"BLOC1S2","BLOC1S2",373.180198999962,0.313613348560995,0.679664816087586,0.461423544573449,0.64449476267059,0.783061439091374
"BLOC1S3","BLOC1S3",3.9521611489753,-0.0215464548969111,2.25061934288156,-0.00957356692283837,0.992361515442537,0.995755596827866
"BLOC1S4","BLOC1S4",16.4910367468528,-2.20260666224987,1.33730924869811,-1.64704361716944,0.0995490809146391,0.245753437132321
"BLOC1S5","BLOC1S5",58.7341211054086,1.80089417383164,1.27642885581602,1.41088488059943,0.15827856097732,0.329752621925337
"BLOC1S5-TXNDC5","BLOC1S5-TXNDC5",114.953917790854,-0.105510108064301,1.31225499986911,-0.0804036624549531,0.935916214119949,0.965875541362426
"BLOC1S6","BLOC1S6",521.574716888496,0.122142832625947,0.497445611869472,0.245540074555924,0.806038282648078,0.89111216721092
"BLVRA","BLVRA",1524.56896754096,-0.649531422711779,0.415304488269136,-1.56398844958028,0.117820280975567,0.274116685429118
"BLVRB","BLVRB",1054.80555588183,2.00912734123258,0.598988277147226,3.3542014391356,0.00079594396006794,0.0090021752798618
"BLZF1","BLZF1",1858.22886866326,1.40503403877005,0.416577132013888,3.37280645237916,0.000744062352740303,0.00857395966405931
"BMF","BMF",26.7035972720015,1.60559931383722,1.47291642324218,1.09008175107653,0.275677134193965,0.46631779076237
"BMI1","BMI1",250.977388103877,0.601143434944759,0.625871200198239,0.960490648482231,0.336808335263048,0.529033244455901
"BMP1","BMP1",595.178496534443,-1.39004639245974,0.521244867531218,-2.6667819273568,0.00765813452043885,0.0446668688987346
"BMP2","BMP2",451.723467642234,1.41782384044176,0.547340872444058,2.59038546511374,0.00958685174328244,0.0524541321231668
"BMP2K","BMP2K",519.340593422761,0.196964708440734,0.796731559319786,0.247215898675953,0.804741141744462,0.890521108045376
"BMP4","BMP4",1289.86693171142,0.471025286299318,0.614446463183145,0.766584746633852,0.443328447336916,0.63006059429724
"BMP6","BMP6",3.29203267295292,-4.31315596934495,3.79391881522492,-1.13686037561909,0.255596659006627,0.445345577439366
"BMP8B","BMP8B",86.2811257816845,-3.16504544071506,1.06652729639483,-2.96761784851998,0.00300117208516092,0.0231584394093769
"BMPR1A","BMPR1A",1377.5474098192,0.369013153277092,0.456085150169934,0.809088287876947,0.418464364614417,0.608370046038541
"BMPR1B","BMPR1B",148.030964247848,1.13107340257323,0.576935726243339,1.96048424655222,0.049939217498574,0.157265154021024
"BMPR2","BMPR2",2200.95507569931,-1.60477089373778,0.477492917256096,-3.36082659185724,0.000777095976121579,0.00884346072438126
"BMS1","BMS1",1298.43131701153,-1.289231533161,0.510694727200907,-2.5244661134984,0.0115874175738825,0.0599139331657676
"BMS1P1","BMS1P1",275.018280807303,-0.0889641861338528,0.627119590844946,-0.141861596149448,0.887189329291258,0.937958938477367
"BMS1P6","BMS1P6",1093.48496723851,0.833792270302255,0.664168412428528,1.2553928411824,0.209336186839119,0.393031169172281
"BNIP1","BNIP1",340.109783292909,1.92670665877036,0.810699372556571,2.37659818669209,0.0174731103760853,0.0790357866502608
"BNIP2","BNIP2",754.321008616892,0.469089058897154,0.432378784568968,1.08490304251348,0.277964600315817,0.468889457455464
"BNIP3","BNIP3",93.3314767551944,-1.13540835471333,1.29634069953267,-0.875856443543469,0.381108080831928,0.573793948242179
"BNIP3L","BNIP3L",2902.89697316455,1.13548652703311,0.53634405880593,2.11708605398008,0.034252545066409,0.123543104261973
"BOD1","BOD1",340.138994939406,0.777865166684689,0.637489275798495,1.22020118018513,0.222388619599339,0.408387400048509
"BOD1L1","BOD1L1",1278.65890799966,-1.5964389121959,0.643317504471111,-2.48157232020039,0.0130804164151753,0.0654199210345063
"BOK","BOK",49.6864982648777,-4.15554932863472,1.35194833231313,-3.07374862582563,0.00211387465708645,0.0179654851360377
"BOLA1","BOLA1",20.600728744122,0.875504767214125,1.10749045519589,0.790530304894834,0.429218131138965,0.618153042393935
"BOLA2","BOLA2",28233.7561683398,1.31033459585905,0.720205241971833,1.81939052855478,0.0688518706837719,0.193876703417725
"BOLA3","BOLA3",1453.43683006133,0.965015612943592,0.737746186981272,1.30805909942045,0.1908532646993,0.371378728222088
"BOP1","BOP1",1033.61825604241,-2.43944363202648,0.615397589683348,-3.96401232783784,7.37004439550253e-05,0.00149946159830273
"BORA","BORA",105.11324761309,-0.620983582842121,0.626950391842594,-0.990482805213764,0.321938189548547,0.513794964500267
"BPGM","BPGM",224.699986151138,0.0267455214478711,0.681145255531223,0.0392655182293127,0.968678697870651,0.982747618719454
"BPHL","BPHL",144.464063287505,0.359886085822599,0.956523482775656,0.376243858413465,0.70673561243333,0.826920690658413
"BPNT1","BPNT1",2315.94362262746,1.5777989503789,0.542307845070519,2.90941568469055,0.00362105044705976,0.0263564767913267
"BPTF","BPTF",1786.72611569159,-2.03640760207654,0.647067036418661,-3.14713543954811,0.00164878569156494,0.0151731727161645
"BRAF","BRAF",605.641902017457,-0.532628566409179,0.523089927007563,-1.01823518081525,0.308566204138521,0.49924628013336
"BRAP","BRAP",574.195292298897,0.220584993804407,0.464836211741582,0.47454348054759,0.635112399528505,0.7762426086222
"BRAT1","BRAT1",224.533698746356,-2.32217774517204,0.612756341920854,-3.78972453861927,0.000150814433384315,0.00262743102531415
"BRCA1","BRCA1",959.5514128757,-1.11745837173345,0.533576582835193,-2.09427926127448,0.0362351106526539,0.127912354826854
"BRCA2","BRCA2",681.62764128038,-0.0743460028082805,0.802937187227666,-0.092592551436032,0.926227261419946,0.960319268713804
"BRCC3","BRCC3",1176.18612255526,-0.873638976772043,0.463468802920015,-1.88500061119069,0.0594297552996018,0.17603863399612
"BRD1","BRD1",267.391380605966,-1.33337266754322,0.746814275653555,-1.78541400588032,0.0741941885071258,0.203316747844392
"BRD2","BRD2",1996.71887448015,-0.681065237729518,0.518099415481,-1.31454546633144,0.18866270814457,0.369048308544165
"BRD3","BRD3",147.83978176478,-4.51040877878347,0.883667395195783,-5.10419282560963,3.32209405683192e-07,1.90358584842451e-05
"BRD4","BRD4",594.904832590781,-2.52074763874767,0.738825513086462,-3.411830796445,0.000645281540006475,0.00767069279607372
"BRD7","BRD7",1576.64111900685,-0.806180025386324,0.471322054141921,-1.71046531411317,0.0871798621952494,0.225696356326757
"BRD8","BRD8",2566.76506746338,1.39305843891471,0.477635646198114,2.91657134471262,0.00353901774748006,0.0259309946742183
"BRD9","BRD9",346.507533151068,-1.2279836416939,0.696813350763157,-1.76228489357875,0.078021174908345,0.210180993370537
"BRE","BRE",824.403035277372,-0.558202771575296,0.494138389897162,-1.12964866318415,0.258624297050022,0.448806318872207
"BRF1","BRF1",115.245591667568,-0.178461029930785,0.737890988582158,-0.241852838281294,0.808894194938698,0.892894371264743
"BRF2","BRF2",272.97037168258,1.45301118084424,0.596184618316449,2.43718327545478,0.0148021749514453,0.0709121830054705
"BRI3","BRI3",3950.62193503791,0.800227984609998,0.495333085524047,1.61553509748573,0.106194866101119,0.256339063820522
"BRI3BP","BRI3BP",322.488346717758,-0.573718395763471,0.430641657476468,-1.33224082204546,0.18278106623536,0.361837444076451
"BRICD5","BRICD5",5.21474882161669,-0.814258385419434,1.8014558331722,-0.452000193635387,0.651268842944973,0.787070576467277
"BRIP1","BRIP1",850.444706559656,-1.09191827348978,0.455952993079916,-2.39480448656338,0.0166292298162405,0.0765557368803339
"BRIX1","BRIX1",1641.46690321891,1.18482249628319,0.511382698669124,2.31689984695748,0.020509188114405,0.0884590651132628
"BRK1","BRK1",3852.49662115985,1.06188881728263,0.609352249327212,1.74265183800514,0.081394449219595,0.216076428179847
"BRMS1","BRMS1",494.773897816401,-0.187832915879835,0.45001351768484,-0.417393941511288,0.676390285589686,0.805158573343756
"BRMS1L","BRMS1L",146.886528198972,0.835279371910188,0.655558243535745,1.2741497496929,0.20261034995837,0.385285354360815
"BROX","BROX",1502.37889736213,0.460731532923021,0.445731076506521,1.03365360237852,0.301298130949266,0.492456709194422
"BRPF1","BRPF1",238.033877494237,-1.07345019824485,0.854347482210165,-1.25645620850649,0.208950613529968,0.392557551339923
"BRPF3","BRPF3",310.664603759231,-1.07983699013487,0.744815657321674,-1.44980436369708,0.14711308231868,0.314990775730946
"BRSK1","BRSK1",6.30110893413058,0.854592553836364,1.81858393616719,0.469921974367314,0.638410764051243,0.778457813621586
"BRSK2","BRSK2",15.1593015608071,-0.420112420001065,1.9792379483258,-0.212259683256594,0.831904446850334,0.907976661521395
"BRWD1","BRWD1",1683.55112169232,1.21026870999682,0.646126040255374,1.8731155139924,0.0610524354899334,0.178900954095452
"BRWD3","BRWD3",846.164180266198,-0.116746055742276,0.638060093235098,-0.182970314207161,0.85482131121099,0.921741679958396
"BSCL2","BSCL2",1390.98033455528,-0.955912340576411,0.856197510301547,-1.11646241559351,0.264224249491316,0.454918487768557
"BSDC1","BSDC1",330.467627431945,0.297111066684129,0.621053387354188,0.478398592993562,0.632366534869024,0.774564520707559
"BSG","BSG",2457.97505763393,0.151400369615682,0.458008346305608,0.330562468646935,0.740974999511287,0.848373576945915
"BSN","BSN",6.2463410276876,-5.24703303170204,2.51201725696338,-2.0887726854412,0.0367281903038386,0.128922187979662
"BSND","BSND",3.30475037935381,-4.29985041307096,2.89378748401739,-1.4858901826134,0.13730817078416,0.301668482820492
"BSPRY","BSPRY",284.520127052578,-1.98711496061517,0.580168373226665,-3.42506598483407,0.000614650119765717,0.00741331511928945
"BST1","BST1",104.005771051511,-0.76573075037888,1.17470830905444,-0.651847564605412,0.514499514004746,0.690495443251006
"BST2","BST2",1393.03856002642,0.517038953964991,0.515759789842696,1.0024801548075,0.316111746552552,0.508169118923768
"BTAF1","BTAF1",1364.40353747068,-0.103395214536694,0.407467924526673,-0.253750561241848,0.799688269886766,0.887943927860795
"BTBD1","BTBD1",1217.41365329241,0.655253409156471,0.437108695138326,1.49906285654901,0.133857326336135,0.296833427063458
"BTBD10","BTBD10",1561.24706497745,0.337347448243214,0.587120628405739,0.574579450834905,0.565575752948041,0.726888509817988
"BTBD11","BTBD11",209.743777976544,-0.272979210189363,0.776329093986571,-0.351628210643983,0.725117105644442,0.838355694762174
"BTBD16","BTBD16",177.43315368382,2.71645841014337,0.958448469410555,2.83422478812448,0.00459370065256077,0.0312546358406372
"BTBD19","BTBD19",6.2840042141505,-2.1837833001962,2.0555470618241,-1.06238545482793,0.288060734189,0.479088765285537
"BTBD2","BTBD2",343.116893310593,-2.07565986744516,0.592194009361579,-3.50503354412998,0.000456549756247247,0.0060443396880784
"BTBD3","BTBD3",714.233677724818,1.43372720060672,0.458231360006394,3.12882819846009,0.00175504890777327,0.0157975889342301
"BTBD7","BTBD7",566.158045718921,-0.0732777150552873,0.510337481841736,-0.143586778676021,0.88582678154996,0.937464328587862
"BTBD8","BTBD8",105.078168547645,2.10869607788995,0.583517246479388,3.61376821441462,0.00030177886462935,0.00446699713950347
"BTBD9","BTBD9",320.010782021955,1.11727235694628,0.62189640736218,1.79655702094385,0.072405972705404,0.200098570764049
"BTC","BTC",100.956770257835,-0.773548326921225,1.2098434478563,-0.639378862027032,0.522576496666339,0.696869501653732
"BTD","BTD",263.838852751329,0.567959411978086,0.567863491700515,1.00016891432355,0.317228770124331,0.508869308653101
"BTF3","BTF3",12531.7491090217,0.965989623342548,0.497440865272203,1.94191850887432,0.0521469663483732,0.161619237135915
"BTF3L4","BTF3L4",1943.92156653342,2.04339693276051,0.664409421870528,3.07550866302842,0.00210143823647587,0.0178926915330327
"BTG1","BTG1",2017.87069669675,1.2700736586902,0.514470890468138,2.46869877814565,0.013560531354828,0.0669475926477431
"BTG2","BTG2",32.6734294480978,1.51508397746964,0.919830769521915,1.64713339417544,0.0995306304923264,0.245753437132321
"BTG3","BTG3",510.763118804621,0.98916525420593,0.57784083348795,1.71182996576264,0.0869280080459535,0.225251183541087
"BTN2A1","BTN2A1",530.655296585323,-0.973229769810741,0.474786598605436,-2.04982569573226,0.0403814431647404,0.136896126640155
"BTN2A2","BTN2A2",95.9858271149682,-1.11766994001685,1.16702326845555,-0.957710073335548,0.338208975807862,0.530301762126357
"BTN2A3P","BTN2A3P",59.0765760221648,0.433266229242047,1.27284000873589,0.340393314374478,0.733560352782764,0.843637539393992
"BTN3A1","BTN3A1",445.921428035581,0.755284740299308,0.769446994291583,0.981594243531597,0.326299784548763,0.518074633569196
"BTN3A2","BTN3A2",453.023728345029,0.504317516015504,0.452900952228987,1.11352717086035,0.265482085604856,0.45638775503781
"BTN3A3","BTN3A3",291.966951486054,-0.521602287489771,0.485090777287925,-1.07526737656398,0.282255037687056,0.473350765728985
"BTNL3","BTNL3",311.880512458296,5.99538986212587,1.12639938085319,5.32261466406762,1.02286268008147e-07,7.16114545762706e-06
"BTNL8","BTNL8",1558.21259084282,5.34698183361901,0.818516115932704,6.53253091727595,6.46674417907473e-11,1.20076797927655e-08
"BTNL9","BTNL9",23.1145364593183,1.05553136337297,1.6542136122227,0.638086493530114,0.523417378167158,0.697354046808554
"BTRC","BTRC",249.901368518293,-0.45581734913893,0.677850342355625,-0.672445406688003,0.501300184240131,0.679502162504018
"BUB1","BUB1",992.072949167749,-0.567029087370125,0.402540296472301,-1.40862689360379,0.158945522269797,0.330578741836899
